customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
1949,605.0,1.0,467.44,1,1,1,3,Lost
1950,320.0,3.0,1649.2240000000002,2,2,1,5,At Risk
1951,47.0,6.0,5209.4394999999995,4,5,4,13,Champions
1952,56.0,2.0,3514.3355,4,1,3,8,Potential
1953,56.0,3.0,1873.1835,4,2,2,8,Potential
1954,22.0,5.0,4311.692,5,4,3,12,Loyal
1955,198.0,2.0,1583.688,3,1,1,5,At Risk
1956,91.0,4.0,5734.450499999999,4,3,4,11,Loyal
1957,26.0,5.0,3065.6094999999996,5,4,2,11,Loyal
1958,546.0,2.0,2600.3160000000003,1,1,2,4,Lost
1959,270.0,3.0,3723.4200000000005,2,2,3,7,Potential
1960,341.0,3.0,3521.8959999999997,2,2,3,7,Potential
1961,38.0,4.0,5426.8910000000005,5,3,4,12,Loyal
1962,70.0,4.0,4006.438,4,3,3,10,Loyal
1963,534.0,2.0,2258.0969999999998,1,1,2,4,Lost
1964,2.0,7.0,8320.503,5,5,5,15,Champions
1965,72.0,5.0,3768.1389999999997,4,4,3,11,Loyal
1966,6.0,3.0,2094.3275,5,2,2,9,Potential
1967,159.0,6.0,5176.934500000001,3,5,4,12,Loyal
1968,244.0,5.0,6895.311,2,4,5,11,Loyal
1969,57.0,2.0,2444.323,4,1,2,7,Potential
1970,27.0,8.0,8255.380500000001,5,5,5,15,Champions
1971,153.0,7.0,5293.978500000001,3,5,4,12,Loyal
1972,12.0,7.0,5159.112999999999,5,5,4,14,Champions
1973,14.0,7.0,5567.644500000001,5,5,4,14,Champions
1974,227.0,5.0,2355.129,2,4,2,8,Potential
1975,98.0,4.0,4531.0345,4,3,4,11,Loyal
1976,159.0,3.0,4717.702499999999,3,2,4,9,Potential
1977,181.0,3.0,479.39799999999997,3,2,1,6,At Risk
1978,395.0,4.0,6015.347999999999,1,3,4,8,Potential
1979,549.0,4.0,5420.3895,1,3,4,8,Potential
1980,318.0,2.0,3061.8845,2,1,2,5,At Risk
1981,29.0,10.0,9648.902,5,5,5,15,Champions
1982,441.0,3.0,4951.455,1,2,4,7,Potential
1983,275.0,2.0,1276.391,2,1,1,4,Lost
1984,80.0,4.0,2391.2544999999996,4,3,2,9,Potential
1985,828.0,2.0,2608.426,1,1,2,4,Lost
1986,410.0,3.0,2018.4785000000002,1,2,2,5,At Risk
1987,130.0,3.0,3021.407,3,2,2,7,Potential
1988,275.0,3.0,1953.9189999999999,2,2,2,6,At Risk
1989,183.0,3.0,3583.9235,3,2,3,8,Potential
1990,221.0,2.0,1825.224,2,1,2,5,At Risk
1991,163.0,3.0,2291.1710000000003,3,2,2,7,Potential
1992,167.0,3.0,12127.877,3,2,5,10,Loyal
1993,886.0,2.0,71364.757,1,1,5,7,Potential
1994,834.0,2.0,3337.791,1,1,3,5,At Risk
1995,71.0,6.0,34958.479,4,5,5,14,Champions
1996,721.0,1.0,59.23,1,1,1,3,Lost
1997,49.0,1.0,321.1135,4,1,1,6,At Risk
1998,55.0,3.0,911.596,4,2,1,7,Potential
1999,324.0,7.0,39096.3105,2,5,5,12,Loyal
2000,6.0,6.0,35420.549,5,5,5,15,Champions
2001,404.0,2.0,2501.4065,1,1,2,4,Lost
2002,102.0,4.0,37597.25750000001,4,3,5,12,Loyal
2003,123.0,2.0,1197.03,3,1,1,5,At Risk
2004,593.0,3.0,3629.2889999999998,1,2,3,6,At Risk
2005,100.0,5.0,26689.553,4,4,5,13,Champions
2007,698.0,1.0,1015.463,1,1,1,3,Lost
2008,223.0,5.0,4858.254,2,4,4,10,Loyal
2009,127.0,3.0,6971.775,3,2,5,10,Loyal
2010,9.0,2.0,2727.2219999999998,5,1,2,8,Potential
2011,115.0,4.0,9543.110000000002,3,3,5,11,Loyal
2012,59.0,4.0,4420.906,4,3,4,11,Loyal
2013,108.0,6.0,6639.532999999999,3,5,4,12,Loyal
2014,180.0,4.0,3680.1895,3,3,3,9,Potential
2015,166.0,3.0,5482.7015,3,2,4,9,Potential
2016,127.0,7.0,7093.808000000001,3,5,5,13,Champions
2017,16.0,8.0,6302.7519999999995,5,5,4,14,Champions
2018,68.0,4.0,3719.0015,4,3,3,10,Loyal
2019,70.0,5.0,4332.5545,4,4,3,11,Loyal
2020,128.0,3.0,2277.1659999999997,3,2,2,7,Potential
2021,82.0,4.0,5801.269,4,3,4,11,Loyal
2022,398.0,1.0,908.3899999999999,1,1,1,3,Lost
2023,102.0,3.0,4091.916,4,2,3,9,Potential
2024,700.0,2.0,2194.908,1,1,2,4,Lost
2025,96.0,1.0,510.39,4,1,1,6,At Risk
2026,9.0,2.0,2079.004,5,1,2,8,Potential
2027,14.0,3.0,3545.964,5,2,3,10,Loyal
2028,281.0,2.0,1843.554,2,1,2,5,At Risk
2029,8.0,2.0,2213.016,5,1,2,8,Potential
2030,203.0,5.0,4055.8774999999996,2,4,3,9,Potential
2031,125.0,5.0,4800.0109999999995,3,4,4,11,Loyal
2032,61.0,1.0,1533.0495,4,1,1,6,At Risk
2033,76.0,3.0,3333.8355,4,2,3,9,Potential
2034,86.0,3.0,3919.5575,4,2,3,9,Potential
2035,379.0,4.0,2836.5950000000003,1,3,2,6,At Risk
2036,118.0,7.0,4236.752,3,5,3,11,Loyal
2037,54.0,5.0,7250.067000000001,4,4,5,13,Champions
2038,112.0,3.0,2855.997,3,2,2,7,Potential
2039,267.0,5.0,5087.103499999999,2,4,4,10,Loyal
2040,518.0,1.0,1068.0500000000002,1,1,1,3,Lost
2041,160.0,3.0,2962.755,3,2,2,7,Potential
2042,159.0,3.0,3157.1135,3,2,3,8,Potential
2043,350.0,1.0,1449.1435000000001,2,1,1,4,Lost
2044,166.0,2.0,1114.0104999999999,3,1,1,5,At Risk
2045,304.0,2.0,843.289,2,1,1,4,Lost
2046,38.0,4.0,5377.6955,5,3,4,12,Loyal
2047,156.0,6.0,6912.168,3,5,5,13,Champions
2048,1006.0,1.0,556.76,1,1,1,3,Lost
2049,432.0,4.0,3813.4990000000007,1,3,3,7,Potential
2050,273.0,6.0,9428.553,2,5,5,12,Loyal
2051,247.0,5.0,3131.3595,2,4,3,9,Potential
2052,13.0,5.0,6176.523999999999,5,4,4,13,Champions
2053,69.0,1.0,1499.01,4,1,1,6,At Risk
2054,137.0,4.0,4840.099999999999,3,3,4,10,Loyal
2055,358.0,2.0,2005.41,2,1,2,5,At Risk
2056,94.0,5.0,6151.2565,4,4,4,12,Loyal
2057,905.0,1.0,590.8525,1,1,1,3,Lost
2058,486.0,3.0,2400.54,1,2,2,5,At Risk
2059,39.0,5.0,2508.5065,5,4,2,11,Loyal
2060,170.0,3.0,5749.0615,3,2,4,9,Potential
2061,507.0,3.0,1666.494,1,2,1,4,Lost
2062,44.0,2.0,1729.298,5,1,1,7,Potential
2063,27.0,2.0,2941.5110000000004,5,1,2,8,Potential
2064,699.0,4.0,2586.746,1,3,2,6,At Risk
2065,11.0,4.0,4291.6295,5,3,3,11,Loyal
2066,256.0,3.0,5290.939,2,2,4,8,Potential
2067,238.0,2.0,3023.048,2,1,2,5,At Risk
2068,44.0,4.0,14088.433,5,3,5,13,Champions
2069,51.0,5.0,3660.624,4,4,3,11,Loyal
2070,78.0,6.0,5909.993,4,5,4,13,Champions
2071,152.0,2.0,885.5909999999999,3,1,1,5,At Risk
2072,891.0,1.0,1850.877,1,1,2,4,Lost
2073,96.0,2.0,5726.92,4,1,4,9,Potential
2074,85.0,6.0,5031.749500000001,4,5,4,13,Champions
2075,789.0,2.0,3185.4325000000003,1,1,3,5,At Risk
2076,64.0,6.0,8397.880000000001,4,5,5,14,Champions
2077,7.0,4.0,7154.943499999999,5,3,5,13,Champions
2078,148.0,7.0,14545.737,3,5,5,13,Champions
2079,234.0,5.0,4724.523999999999,2,4,4,10,Loyal
2080,820.0,3.0,4067.562,1,2,3,6,At Risk
2081,78.0,6.0,3722.3979999999997,4,5,3,12,Loyal
2082,37.0,3.0,5353.443499999999,5,2,4,11,Loyal
2083,42.0,3.0,13981.792000000001,5,2,5,12,Loyal
2084,370.0,3.0,3008.4565000000002,2,2,2,6,At Risk
2085,20.0,2.0,749.2935,5,1,1,7,Potential
2086,473.0,2.0,3048.6504999999997,1,1,2,4,Lost
2087,273.0,2.0,858.1474999999999,2,1,1,4,Lost
2088,47.0,5.0,12742.106,4,4,5,13,Champions
2089,102.0,4.0,7464.0960000000005,4,3,5,12,Loyal
2090,71.0,4.0,3260.9905,4,3,3,10,Loyal
2091,27.0,3.0,2728.828,5,2,2,9,Potential
2092,4.0,1.0,1470.07,5,1,1,7,Potential
2093,330.0,5.0,5125.42,2,4,4,10,Loyal
2094,415.0,2.0,1248.7534999999998,1,1,1,3,Lost
2095,164.0,3.0,4324.1230000000005,3,2,3,8,Potential
2096,316.0,2.0,3067.3450000000003,2,1,2,5,At Risk
2097,3.0,2.0,11351.984,5,1,5,11,Loyal
2098,22.0,3.0,1355.5369999999998,5,2,1,8,Potential
2099,465.0,2.0,3544.9015000000004,1,1,3,5,At Risk
2100,374.0,6.0,8934.080500000002,1,5,5,11,Loyal
2101,119.0,2.0,1853.2,3,1,2,6,At Risk
2102,59.0,4.0,3971.5835,4,3,3,10,Loyal
2103,114.0,2.0,2552.951,3,1,2,6,At Risk
2104,196.0,5.0,7966.744500000001,3,4,5,12,Loyal
2105,17.0,4.0,18239.444500000005,5,3,5,13,Champions
2106,208.0,4.0,1891.2264999999998,2,3,2,7,Potential
2107,129.0,4.0,7688.451,3,3,5,11,Loyal
2108,97.0,5.0,3670.4965000000007,4,4,3,11,Loyal
2109,17.0,7.0,8287.188,5,5,5,15,Champions
2110,776.0,4.0,14724.0795,1,3,5,9,Potential
2111,47.0,7.0,5103.6685,4,5,4,13,Champions
2112,514.0,4.0,2633.7755,1,3,2,6,At Risk
2113,872.0,2.0,1096.68,1,1,1,3,Lost
2114,842.0,3.0,1458.768,1,2,1,4,Lost
2115,135.0,7.0,9371.585,3,5,5,13,Champions
2116,225.0,3.0,4606.376,2,2,4,8,Potential
2117,302.0,3.0,2495.456,2,2,2,6,At Risk
2118,237.0,4.0,4226.938999999999,2,3,3,8,Potential
2119,213.0,3.0,1310.8345,2,2,1,5,At Risk
2120,143.0,6.0,5994.598999999999,3,5,4,12,Loyal
2121,151.0,5.0,8010.364,3,4,5,12,Loyal
2122,76.0,3.0,6591.4635,4,2,4,10,Loyal
2123,2.0,2.0,2812.0535,5,1,2,8,Potential
2124,4.0,3.0,2066.7205000000004,5,2,2,9,Potential
2125,383.0,4.0,2404.024,1,3,2,6,At Risk
2126,233.0,3.0,2926.187,2,2,2,6,At Risk
2127,184.0,1.0,341.21,3,1,1,5,At Risk
2128,372.0,2.0,1856.1045000000001,1,1,2,4,Lost
2129,147.0,3.0,4791.964,3,2,4,9,Potential
2130,27.0,4.0,4072.458,5,3,3,11,Loyal
2131,419.0,1.0,1962.886,1,1,2,4,Lost
2132,47.0,3.0,3326.8720000000003,4,2,3,9,Potential
2133,141.0,8.0,3009.1749999999997,3,5,2,10,Loyal
2135,55.0,5.0,17238.7135,4,4,5,13,Champions
2136,90.0,2.0,36581.651,4,1,5,10,Loyal
2137,783.0,1.0,950.2805,1,1,1,3,Lost
2138,89.0,5.0,5800.377999999999,4,4,4,12,Loyal
2139,95.0,6.0,8233.026499999998,4,5,5,14,Champions
2140,6.0,4.0,5073.52,5,3,4,12,Loyal
2141,77.0,4.0,5915.7305,4,3,4,11,Loyal
2142,89.0,2.0,2239.6910000000003,4,1,2,7,Potential
2143,403.0,5.0,9681.9635,1,4,5,10,Loyal
2144,155.0,4.0,5884.655,3,3,4,10,Loyal
2145,604.0,1.0,2631.6800000000003,1,1,2,4,Lost
2146,334.0,6.0,6300.204999999999,2,5,4,11,Loyal
2147,19.0,2.0,3417.108,5,1,3,9,Potential
2148,192.0,7.0,7259.210999999999,3,5,5,13,Champions
2149,113.0,5.0,4411.6535,3,4,4,11,Loyal
2150,43.0,10.0,11975.548499999999,5,5,5,15,Champions
2151,35.0,4.0,8011.7625,5,3,5,13,Champions
2152,115.0,4.0,4422.3765,3,3,4,10,Loyal
2153,75.0,3.0,4936.7919999999995,4,2,4,10,Loyal
2154,794.0,2.0,1187.5439999999999,1,1,1,3,Lost
2155,146.0,3.0,1837.7400000000002,3,2,2,7,Potential
2156,624.0,3.0,2993.1274999999996,1,2,2,5,At Risk
2157,622.0,3.0,5452.837,1,2,4,7,Potential
2158,372.0,1.0,479.4,1,1,1,3,Lost
2159,194.0,3.0,4337.7245,3,2,3,8,Potential
2160,41.0,7.0,12402.7385,5,5,5,15,Champions
2161,745.0,1.0,171.88,1,1,1,3,Lost
2162,80.0,2.0,3056.033,4,1,2,7,Potential
2163,307.0,2.0,2433.3,2,1,2,5,At Risk
2164,26.0,8.0,9250.76,5,5,5,15,Champions
2165,188.0,3.0,4899.974999999999,3,2,4,9,Potential
2166,16.0,3.0,1481.0869999999998,5,2,1,8,Potential
2167,154.0,5.0,5087.448000000001,3,4,4,11,Loyal
2168,144.0,2.0,1482.6480000000001,3,1,1,5,At Risk
2169,114.0,4.0,2348.855,3,3,2,8,Potential
2170,79.0,5.0,4333.567,4,4,3,11,Loyal
2171,523.0,2.0,2467.353,1,1,2,4,Lost
2172,351.0,5.0,2936.9660000000003,2,4,2,8,Potential
2173,59.0,2.0,1096.204,4,1,1,6,At Risk
2174,290.0,7.0,9720.34,2,5,5,12,Loyal
2175,66.0,5.0,7243.081,4,4,5,13,Champions
2176,9.0,4.0,3725.9934999999996,5,3,3,11,Loyal
2177,469.0,2.0,509.88,1,1,1,3,Lost
2178,208.0,5.0,3689.1605,2,4,3,9,Potential
2180,25.0,6.0,11235.86,5,5,5,15,Champions
2181,61.0,4.0,106449.5375,4,3,5,12,Loyal
2182,3.0,2.0,3143.0865000000003,5,1,3,9,Potential
2183,192.0,1.0,2556.649,3,1,2,6,At Risk
2184,55.0,6.0,39033.66700000001,4,5,5,14,Champions
2185,13.0,1.0,280.61,5,1,1,7,Potential
2186,178.0,4.0,2466.598,3,3,2,8,Potential
2187,86.0,3.0,2323.536,4,2,2,8,Potential
2188,595.0,3.0,3082.585,1,2,3,6,At Risk
2189,30.0,4.0,2719.903,5,3,2,10,Loyal
2190,614.0,2.0,4243.380999999999,1,1,3,5,At Risk
2191,160.0,3.0,3184.5359999999996,3,2,3,8,Potential
2192,92.0,4.0,5243.6725,4,3,4,11,Loyal
2193,18.0,7.0,7552.524,5,5,5,15,Champions
2194,237.0,4.0,4107.529,2,3,3,8,Potential
2195,225.0,4.0,9955.645,2,3,5,10,Loyal
2196,112.0,4.0,5306.494999999999,3,3,4,10,Loyal
2197,214.0,3.0,4856.431,2,2,4,8,Potential
2198,26.0,5.0,3003.134,5,4,2,11,Loyal
2199,4.0,1.0,4094.067,5,1,3,9,Potential
2200,921.0,2.0,3049.766,1,1,2,4,Lost
2201,38.0,3.0,3013.3065,5,2,2,9,Potential
2203,12.0,3.0,10201.02,5,2,5,12,Loyal
2204,236.0,4.0,2865.8089999999997,2,3,2,7,Potential
2205,737.0,4.0,5418.132999999999,1,3,4,8,Potential
2206,338.0,3.0,1852.1239999999998,2,2,2,6,At Risk
2207,413.0,4.0,3086.5405,1,3,3,7,Potential
2208,62.0,5.0,3372.9945,4,4,3,11,Loyal
2209,742.0,4.0,3497.6679999999997,1,3,3,7,Potential
2210,47.0,3.0,915.848,4,2,1,7,Potential
2211,836.0,1.0,939.086,1,1,1,3,Lost
2212,109.0,6.0,5734.030999999999,3,5,4,12,Loyal
2213,89.0,4.0,2899.5349999999994,4,3,2,9,Potential
2214,277.0,4.0,38766.7815,2,3,5,10,Loyal
2215,358.0,4.0,2552.7219999999998,2,3,2,7,Potential
2216,54.0,6.0,10623.238500000001,4,5,5,14,Champions
2217,66.0,5.0,5126.5145,4,4,4,12,Loyal
2218,284.0,4.0,5041.232,2,3,4,9,Potential
2219,257.0,4.0,3808.3025,2,3,3,8,Potential
2220,21.0,5.0,5789.322999999999,5,4,4,13,Champions
2221,386.0,4.0,4503.356,1,3,4,8,Potential
2222,230.0,4.0,5899.964000000001,2,3,4,9,Potential
2223,284.0,3.0,2513.733,2,2,2,6,At Risk
2224,272.0,2.0,433.508,2,1,1,4,Lost
2225,71.0,4.0,3254.0105,4,3,3,10,Loyal
2226,148.0,4.0,13454.075,3,3,5,11,Loyal
2227,175.0,4.0,2684.441,3,3,2,8,Potential
2228,147.0,3.0,5233.453,3,2,4,9,Potential
2229,387.0,4.0,4978.157999999999,1,3,4,8,Potential
2230,243.0,4.0,2827.643,2,3,2,7,Potential
2231,337.0,2.0,1361.0625,2,1,1,4,Lost
2232,43.0,3.0,1824.6585,5,2,2,9,Potential
2233,82.0,6.0,7368.853000000001,4,5,5,14,Champions
2234,60.0,5.0,8268.5005,4,4,5,13,Champions
2235,7.0,6.0,10674.362000000001,5,5,5,15,Champions
2236,108.0,6.0,5478.581000000001,3,5,4,12,Loyal
2237,205.0,8.0,10356.806999999999,2,5,5,12,Loyal
2238,5.0,6.0,6429.8845,5,5,4,14,Champions
2239,32.0,7.0,5079.23,5,5,4,14,Champions
2240,7.0,5.0,5529.4345,5,4,4,13,Champions
2241,51.0,5.0,16580.179500000002,4,4,5,13,Champions
2242,333.0,5.0,5001.5975,2,4,4,10,Loyal
2243,37.0,3.0,2764.7570000000005,5,2,2,9,Potential
2244,0.0,4.0,1342.3000000000002,5,3,1,9,Potential
2245,369.0,4.0,8536.860999999999,2,3,5,10,Loyal
2246,588.0,4.0,3736.0000000000005,1,3,3,7,Potential
2247,33.0,3.0,2812.2830000000004,5,2,2,9,Potential
2248,301.0,8.0,9453.019,2,5,5,12,Loyal
2249,432.0,4.0,6134.859500000001,1,3,4,8,Potential
2250,890.0,2.0,2960.5694999999996,1,1,2,4,Lost
2251,137.0,1.0,941.4105000000001,3,1,1,5,At Risk
2252,86.0,4.0,4428.206000000001,4,3,4,11,Loyal
2253,46.0,6.0,10813.923999999999,4,5,5,14,Champions
2254,192.0,1.0,739.578,3,1,1,5,At Risk
2255,51.0,3.0,38668.803499999995,4,2,5,11,Loyal
2256,71.0,4.0,4688.2335,4,3,4,11,Loyal
2257,24.0,5.0,4906.7095,5,4,4,13,Champions
2258,847.0,1.0,1001.4099999999999,1,1,1,3,Lost
2259,179.0,5.0,2889.4265000000005,3,4,2,9,Potential
2260,303.0,4.0,2137.4215,2,3,2,7,Potential
2261,188.0,8.0,8182.915,3,5,5,13,Champions
2262,144.0,4.0,1928.408,3,3,2,8,Potential
2263,307.0,7.0,9687.6335,2,5,5,12,Loyal
2264,161.0,2.0,984.884,3,1,1,5,At Risk
2265,0.0,4.0,4367.992,5,3,3,11,Loyal
2266,150.0,1.0,1074.2759999999998,3,1,1,5,At Risk
2267,13.0,3.0,2094.4539999999997,5,2,2,9,Potential
2268,51.0,3.0,3454.1800000000003,4,2,3,9,Potential
2269,59.0,4.0,4283.9175000000005,4,3,3,10,Loyal
2270,476.0,3.0,2503.71,1,2,2,5,At Risk
2271,71.0,9.0,17721.955,4,5,5,14,Champions
2272,29.0,6.0,6831.2300000000005,5,5,5,15,Champions
2273,185.0,6.0,8855.8915,3,5,5,13,Champions
2274,136.0,2.0,2383.2340000000004,3,1,2,6,At Risk
2275,32.0,6.0,5894.199999999999,5,5,4,14,Champions
2276,141.0,1.0,881.38,3,1,1,5,At Risk
2277,210.0,7.0,11443.1725,2,5,5,12,Loyal
2278,28.0,3.0,2954.9610000000002,5,2,2,9,Potential
2279,76.0,2.0,2723.093,4,1,2,7,Potential
2280,364.0,6.0,17713.823000000004,2,5,5,12,Loyal
2281,196.0,7.0,11419.366000000002,3,5,5,13,Champions
2282,103.0,3.0,4754.3765,4,2,4,10,Loyal
2284,165.0,4.0,5172.786,3,3,4,10,Loyal
2285,43.0,2.0,1690.97,5,1,1,7,Potential
2286,247.0,3.0,1173.4045,2,2,1,5,At Risk
2287,225.0,4.0,38640.024,2,3,5,10,Loyal
2288,295.0,2.0,1470.924,2,1,1,4,Lost
2289,643.0,3.0,3566.2004999999995,1,2,3,6,At Risk
2290,398.0,5.0,5926.0244999999995,1,4,4,9,Potential
2291,86.0,4.0,2183.7495,4,3,2,9,Potential
2292,35.0,8.0,8014.284999999999,5,5,5,15,Champions
2293,409.0,4.0,7036.2525,1,3,5,9,Potential
2294,451.0,3.0,4152.7660000000005,1,2,3,6,At Risk
2295,185.0,7.0,16746.65,3,5,5,13,Champions
2296,143.0,4.0,4653.856,3,3,4,10,Loyal
2297,23.0,6.0,7727.1695,5,5,5,15,Champions
2298,13.0,2.0,1442.114,5,1,1,7,Potential
2300,1.0,4.0,5633.469499999999,5,3,4,12,Loyal
2301,155.0,2.0,3831.7825,3,1,3,7,Potential
2302,63.0,4.0,2779.2799999999997,4,3,2,9,Potential
2303,199.0,2.0,12588.470000000003,3,1,5,9,Potential
2304,387.0,2.0,11342.36,1,1,5,7,Potential
2305,1.0,4.0,3387.28,5,3,3,11,Loyal
2306,180.0,1.0,139.949,3,1,1,5,At Risk
2307,365.0,3.0,1686.9985000000001,2,2,1,5,At Risk
2308,194.0,3.0,4395.889999999999,3,2,3,8,Potential
2309,168.0,2.0,6931.760000000001,3,1,5,9,Potential
2310,87.0,3.0,4642.071,4,2,4,10,Loyal
2311,479.0,3.0,4732.268499999999,1,2,4,7,Potential
2312,251.0,2.0,5330.0355,2,1,4,7,Potential
2313,5.0,3.0,1329.4009999999998,5,2,1,8,Potential
2314,251.0,3.0,2657.0495,2,2,2,6,At Risk
2315,84.0,6.0,4625.04,4,5,4,13,Champions
2319,225.0,2.0,1765.3355,2,1,1,4,Lost
2320,8.0,3.0,4104.3460000000005,5,2,3,10,Loyal
2321,595.0,2.0,11145.303,1,1,5,7,Potential
2322,44.0,4.0,6945.843500000001,5,3,5,13,Champions
2323,0.0,6.0,8096.1100000000015,5,5,5,15,Champions
2324,353.0,2.0,2660.422,2,1,2,5,At Risk
2325,68.0,1.0,1588.2640000000001,4,1,1,6,At Risk
2326,35.0,4.0,3292.675,5,3,3,11,Loyal
2327,32.0,3.0,1063.1390000000001,5,2,1,8,Potential
2328,412.0,3.0,14903.146,1,2,5,8,Potential
2329,203.0,4.0,3131.565,2,3,3,8,Potential
2330,170.0,3.0,3794.454,3,2,3,8,Potential
2331,111.0,3.0,3038.253,3,2,2,7,Potential
2332,91.0,7.0,4963.192500000001,4,5,4,13,Champions
2333,289.0,2.0,11234.67,2,1,5,8,Potential
2334,165.0,2.0,3669.76,3,1,3,7,Potential
2335,924.0,1.0,170.06,1,1,1,3,Lost
2336,122.0,3.0,2895.128,3,2,2,7,Potential
2337,483.0,3.0,4037.6099999999997,1,2,3,6,At Risk
2338,185.0,4.0,5648.776500000001,3,3,4,10,Loyal
2339,63.0,5.0,3352.4714999999997,4,4,3,11,Loyal
2340,137.0,3.0,1952.774,3,2,2,7,Potential
2341,113.0,5.0,4804.863500000001,3,4,4,11,Loyal
2342,341.0,4.0,4851.6145,2,3,4,9,Potential
2343,55.0,5.0,6726.344999999999,4,4,5,13,Champions
2344,188.0,4.0,5691.7964999999995,3,3,4,10,Loyal
2345,233.0,7.0,8220.4165,2,5,5,12,Loyal
2346,97.0,4.0,1948.5725,4,3,2,9,Potential
2347,44.0,4.0,1969.659,5,3,2,10,Loyal
2348,685.0,2.0,2125.744,1,1,2,4,Lost
2349,301.0,6.0,8253.6065,2,5,5,12,Loyal
2350,810.0,1.0,23862.536999999997,1,1,5,7,Potential
2351,459.0,1.0,711.5385,1,1,1,3,Lost
2352,772.0,4.0,6239.9075,1,3,4,8,Potential
2353,179.0,2.0,1231.6325000000002,3,1,1,5,At Risk
2354,91.0,5.0,5589.419000000001,4,4,4,12,Loyal
2355,11.0,4.0,11375.425500000001,5,3,5,13,Champions
2356,284.0,4.0,3417.59,2,3,3,8,Potential
2357,317.0,6.0,6109.457,2,5,4,11,Loyal
2358,122.0,5.0,2942.1159999999995,3,4,2,9,Potential
2359,315.0,3.0,2319.484,2,2,2,6,At Risk
2360,287.0,1.0,406.8525,2,1,1,4,Lost
2361,484.0,4.0,3947.8789999999995,1,3,3,7,Potential
2362,29.0,4.0,1961.4,5,3,2,10,Loyal
2363,146.0,1.0,861.59,3,1,1,5,At Risk
2364,332.0,8.0,13638.0335,2,5,5,12,Loyal
2365,133.0,4.0,5849.2345,3,3,4,10,Loyal
2366,115.0,1.0,26.514000000000003,3,1,1,5,At Risk
2367,135.0,4.0,5436.4635,3,3,4,10,Loyal
2369,137.0,4.0,5388.151500000001,3,3,4,10,Loyal
2370,661.0,5.0,3124.3100000000004,1,4,3,8,Potential
2371,101.0,4.0,4141.108,4,3,3,10,Loyal
2372,90.0,7.0,5395.091,4,5,4,13,Champions
2373,761.0,2.0,434.8535,1,1,1,3,Lost
2374,707.0,2.0,1420.42,1,1,1,3,Lost
2375,314.0,4.0,4182.3105000000005,2,3,3,8,Potential
2376,66.0,4.0,3793.1894999999995,4,3,3,10,Loyal
2377,245.0,4.0,5571.231500000001,2,3,4,9,Potential
2378,126.0,7.0,8591.464,3,5,5,13,Champions
2379,259.0,2.0,751.54,2,1,1,4,Lost
2380,40.0,2.0,5402.0965,5,1,4,10,Loyal
2381,15.0,4.0,3759.547,5,3,3,11,Loyal
2382,74.0,2.0,2978.0940000000005,4,1,2,7,Potential
2383,32.0,2.0,2296.0964999999997,5,1,2,8,Potential
2384,67.0,7.0,5581.585,4,5,4,13,Champions
2385,283.0,1.0,2046.5839999999998,2,1,2,5,At Risk
2386,284.0,4.0,4011.7859999999996,2,3,3,8,Potential
2388,710.0,3.0,3881.5640000000003,1,2,3,6,At Risk
2389,379.0,1.0,503.34,1,1,1,3,Lost
2390,1000.0,2.0,1448.749,1,1,1,3,Lost
2391,58.0,4.0,2777.4635000000003,4,3,2,9,Potential
2392,525.0,3.0,2378.379,1,2,2,5,At Risk
2393,203.0,3.0,2416.13,2,2,2,6,At Risk
2394,158.0,7.0,8224.9985,3,5,5,13,Champions
2395,686.0,3.0,2459.111,1,2,2,5,At Risk
2396,75.0,2.0,3445.0280000000002,4,1,3,8,Potential
2397,480.0,4.0,3860.9824999999996,1,3,3,7,Potential
2399,52.0,3.0,13715.293,4,2,5,11,Loyal
2400,183.0,6.0,5609.6175,3,5,4,12,Loyal
2401,633.0,1.0,1820.6225,1,1,2,4,Lost
2402,40.0,2.0,6364.152999999999,5,1,4,10,Loyal
2403,91.0,5.0,6154.5435,4,4,4,12,Loyal
2404,87.0,3.0,4988.0695,4,2,4,10,Loyal
2405,67.0,4.0,7717.5635,4,3,5,12,Loyal
2406,159.0,4.0,7282.586,3,3,5,11,Loyal
2407,369.0,3.0,10444.403999999999,2,2,5,9,Potential
2408,243.0,3.0,1926.8424999999997,2,2,2,6,At Risk
2409,2.0,4.0,2407.0009999999997,5,3,2,10,Loyal
2410,29.0,2.0,3535.9100000000003,5,1,3,9,Potential
2411,25.0,3.0,4404.9865,5,2,4,11,Loyal
2412,330.0,2.0,10711.364000000001,2,1,5,8,Potential
2413,82.0,6.0,3236.3205000000003,4,5,3,12,Loyal
2414,21.0,5.0,6333.223500000001,5,4,4,13,Champions
2415,41.0,5.0,8090.7385,5,4,5,14,Champions
2416,261.0,3.0,3772.505,2,2,3,7,Potential
2417,186.0,5.0,6527.1655,3,4,4,11,Loyal
2418,403.0,2.0,3354.6924999999997,1,1,3,5,At Risk
2419,38.0,4.0,2267.812,5,3,2,10,Loyal
2420,197.0,1.0,1000.6635,3,1,1,5,At Risk
2421,20.0,7.0,5762.275500000001,5,5,4,14,Champions
2422,391.0,2.0,588.4295,1,1,1,3,Lost
2423,299.0,3.0,4725.634,2,2,4,8,Potential
2424,305.0,1.0,517.8,2,1,1,4,Lost
2425,327.0,5.0,7040.829999999999,2,4,5,11,Loyal
